Channel Index,Mean Activation,Variance
677,0.01000512,0.0065928865
299,0.009081455,0.011746946
89,0.009048844,0.011618052
12,0.008865359,0.010309854
812,0.00874737,0.015041469
377,0.007881635,0.015963782
592,0.007712291,0.008713117
414,0.007518518,0.01117927
487,0.0074863993,0.0056633316
300,0.006920034,0.0034201841
642,0.0068664486,0.022349058
580,0.0064221146,0.0040831277
93,0.0063532684,0.0034980578
797,0.006285082,0.006529742
570,0.006139779,0.004796715
450,0.0059079155,0.017602887
764,0.0056812367,0.0032779155
91,0.005342088,0.0029669353
315,0.005075514,0.0054111658
215,0.0048038363,0.005725945
529,0.0046550306,0.003600326
346,0.0044407863,0.0044716224
581,0.0041673053,0.0018459084
309,0.0038636604,0.0021866462
95,0.0038394853,0.0018123048
482,0.0035877735,0.0035369357
590,0.0034337782,0.0042772433
