,0
support_mean_c58,0.46241786165555554
support_mean_c246,0.4619307993666667
support_mean_c293,0.46052059870444456
support_mean_c741,0.46031541292222217
support_mean_c914,0.46017405181111115
support_mean_c1000,0.4601569904588889
support_mean_c636,0.4590449441666666
support_mean_c107,0.4558325479777778
support_mean_c631,0.4553049910222222
support_mean_c187,0.45524768724888887
support_mean_c544,0.45473239251111114
support_mean_c468,0.4546880339555556
support_mean_c777,0.4545318013222222
support_mean_c82,0.45424059792666666
support_mean_c194,0.4540075498444444
support_mean_c670,0.4538845514444445
support_mean_c983,0.45335871153777774
support_mean_c691,0.4516660057777777
support_mean_c90,0.45113792465555563
support_mean_c790,0.4507014974111111
support_mean_c705,0.4486626283777777
support_mean_c579,0.4456270388888889
support_mean_c961,0.4444977961444444
support_mean_c37,0.44251286113333327
support_mean_c12,0.43934145814666664
support_mean_c872,0.4378974566444445
support_mean_c83,0.4374523581311111
support_mean_c918,0.43709999840711106
support_mean_c635,0.4360122216444444
support_mean_c921,0.4357871447948889
support_mean_c963,0.43358557826666666
support_mean_c653,0.43216344639777776
support_mean_c857,0.43163906259999996
support_mean_c17,0.4304471461444444
support_mean_c815,0.4303020192222221
support_mean_c142,0.4299035154222222
support_mean_c368,0.4284079355666667
support_mean_c341,0.42815762323333345
support_mean_c114,0.4265232227222222
support_mean_c97,0.4253346296777778
support_mean_c1003,0.42390276387777776
support_mean_c871,0.42384286718888886
support_mean_c722,0.4213826208877779
support_mean_c420,0.41919781911111115
support_mean_c905,0.4190819538666667
support_mean_c268,0.4181831439888889
support_mean_c462,0.4175203301777778
support_mean_c439,0.4174446051444444
support_mean_c597,0.4169674331777778
support_mean_c330,0.41665098463066663
support_mean_c13,0.4131976841444444
support_mean_c448,0.4131000813777778
support_mean_c422,0.41286604672222216
support_mean_c183,0.4127830773111111
support_mean_c339,0.4126117872
support_mean_c530,0.41250920477777775
support_mean_c549,0.4095067293333333
support_mean_c384,0.40742751772222224
support_mean_c32,0.40674682943333335
support_mean_c681,0.40636807144444437
support_mean_c822,0.40545621782222213
support_mean_c498,0.40513027956666664
support_mean_c370,0.4050112245777778
support_mean_c410,0.40487617986666663
support_mean_c367,0.40398212349283336
support_mean_c454,0.4020440073666667
support_mean_c507,0.3977222783288889
support_mean_c990,0.3961182828231112
support_mean_c890,0.3946059687088889
support_mean_c716,0.39327155055555557
support_mean_c609,0.3932098105
support_mean_c986,0.39217771183333333
support_mean_c14,0.39007579116666663
support_mean_c349,0.3890201742222223
support_mean_c356,0.38810251635555554
support_mean_c839,0.3866335741211111
support_mean_c338,0.3865004534111111
support_mean_c59,0.3861499797777779
support_mean_c199,0.38545379268888885
support_mean_c869,0.38519442322222225
