,0
support_std_c657,0.32104912778888894
support_std_c188,0.3209138583111112
support_std_c366,0.3208074777244444
support_std_c497,0.3193561455111111
support_std_c369,0.31810318649
support_std_c353,0.31745692238888884
support_std_c419,0.3173840440888889
support_std_c267,0.31686175707777775
support_std_c807,0.3168342927155556
support_std_c28,0.3166855776888889
support_std_c288,0.3165745705555556
support_std_c788,0.3135021164111111
support_std_c938,0.311870090911111
support_std_c132,0.3104854647
support_std_c216,0.30956562711111113
support_std_c819,0.3079605984066666
support_std_c830,0.3055758501666667
support_std_c145,0.30453075035555555
support_std_c321,0.30411212118888886
support_std_c208,0.30341120227555557
support_std_c109,0.30300682492222214
support_std_c283,0.30265895406444443
support_std_c896,0.30250057787777773
support_std_c682,0.3011783247888889
support_std_c386,0.3004897430444444
support_std_c415,0.3001670636037778
support_std_c247,0.2986156343222222
support_std_c482,0.2978280298222222
support_std_c421,0.29766186868888883
support_std_c105,0.29402404593666664
support_std_c299,0.2930163349666666
support_std_c888,0.2884416199222222
support_std_c70,0.28783817203111106
support_std_c907,0.2874606952
support_std_c355,0.2873167648777778
support_std_c617,0.28708110224111116
support_std_c170,0.28704327564444443
support_std_c511,0.28640476572222223
support_std_c412,0.2856728248611111
support_std_c345,0.28564499213333333
support_std_c533,0.28398891721999997
support_std_c450,0.28357923744444447
support_std_c346,0.2825233318988889
support_std_c833,0.2818390388222222
support_std_c634,0.28093130222222223
support_std_c10,0.28015877715555554
support_std_c452,0.28003005347222226
support_std_c98,0.27968393940833336
support_std_c864,0.27912763603555557
support_std_c931,0.2789099839122222
support_std_c939,0.27738448555555556
support_std_c408,0.27602569582222225
support_std_c319,0.2737748619222223
support_std_c799,0.2727824537655555
support_std_c853,0.27240813713222223
support_std_c76,0.2712592963111111
support_std_c673,0.2693928748755556
support_std_c130,0.2689000061111111
support_std_c106,0.26805749558
support_std_c810,0.2640444505944445
support_std_c168,0.2637074868611112
support_std_c564,0.26349308788888887
support_std_c1008,0.2607585152244445
support_std_c135,0.2606062716733334
support_std_c416,0.2587565840188889
support_std_c565,0.25737540816222226
support_std_c837,0.2564141947844445
support_std_c226,0.25390123
support_std_c802,0.25360995157999994
support_std_c165,0.25025896202666664
support_std_c548,0.24997586397777777
support_std_c309,0.24965970359444442
support_std_c181,0.24951485742666668
support_std_c849,0.24861907455333332
support_std_c312,0.24681072472777782
support_std_c476,0.24458197658888892
support_std_c427,0.2434135529555556
support_std_c191,0.24043237384444444
support_std_c147,0.2375627283
support_std_c928,0.2354054780633333
support_std_c166,0.23448910505666667
support_std_c648,0.2324215036222222
support_std_c503,0.2307760091222222
support_std_c955,0.22797306869444445
support_std_c103,0.2272726042577778
support_std_c677,0.2260390543666667
support_std_c966,0.2257733981222222
support_std_c835,0.22330155470555554
support_std_c91,0.22277367514444443
support_std_c891,0.22236206783222226
support_std_c1015,0.22193207581111107
support_std_c215,0.2205816034166667
support_std_c389,0.2173313752977778
support_std_c88,0.21679344606222223
support_std_c43,0.2148792729444444
support_std_c513,0.20932372051444442
support_std_c847,0.20494567140000003
support_std_c89,0.2043648662244445
support_std_c937,0.20309211386666667
support_std_c589,0.2010222508473333
support_std_c602,0.19993647525933333
support_std_c281,0.1971800900977778
support_std_c676,0.19453811862444448
support_std_c763,0.1907778268666667
support_std_c525,0.18740341818111114
support_std_c908,0.18196508309555556
support_std_c688,0.18031328399555555
support_std_c11,0.1785599966888889
support_std_c477,0.1759679610277778
support_std_c300,0.17577541729777776
support_std_c372,0.17245258490666665
support_std_c696,0.17021537550444446
support_std_c265,0.16684986329666668
support_std_c797,0.16650836315666667
support_std_c570,0.16113490955222223
support_std_c867,0.16107178322444443
support_std_c365,0.15639998764444446
support_std_c350,0.15417182111222222
support_std_c41,0.1518907912198111
support_std_c388,0.15164184993333332
support_std_c244,0.15162247662411113
support_std_c315,0.1503767000311111
support_std_c658,0.14719816769522223
support_std_c340,0.14571574369777776
support_std_c447,0.13955431842666666
support_std_c509,0.1385041525477778
support_std_c618,0.13839386734999998
support_std_c674,0.13749152487222221
support_std_c592,0.12893951365111112
support_std_c158,0.12793105995666668
support_std_c823,0.12731912483444446
support_std_c150,0.12447495317222222
support_std_c844,0.11708022149111112
support_std_c993,0.11611930406666666
support_std_c820,0.11571985493777781
support_std_c897,0.11129509251555558
support_std_c1019,0.09802609353888891
support_std_c749,0.09455852503555556
support_std_c223,0.08444844767777779
support_std_c306,0.07649582900933333
support_std_c793,0.023807583464444445
support_std_c727,0.018104011695888888
